NameID,XFMR_KVA_RATING,PRIMARY_VOLTAGE,CLASSIFICATION,PCB,PHASE,NO_CUSTOMERS,INSTALLATION_DATE,YEAR,MONTH,YEAR_RANGE,LOWER_VOLTAGE,UPPER_VOLTAGE
TX2068,100.0,16kV,Submersible,NO,R,36,2017-06-29 07:00:00,2017,6,2016 - 2019,16.0,
TX2206,100.0,16kV,Submersible,NO,B,16,2015-04-10 06:46:00,2015,4,2012 - 2015,16.0,
TX2451,100.0,16kV,Submersible,NO,B,38,2015-12-03 08:53:00,2015,12,2012 - 2015,16.0,
TX1253,500.0,16kV,Submersible,NO,B,26,2015-05-12 06:41:00,2015,5,2012 - 2015,16.0,
TX1711,100.0,8kV,Building Vault,NO,R,44,2015-10-18 01:45:00,2015,10,2012 - 2015,8.0,
TX2007,150.0,4.16/2.4kV,Pad,YES,RWB,58,2015-10-06 05:21:00,2015,10,2012 - 2015,4.16,2.4
TX1085,100.0,16kV,Submersible,NO,B,28,2016-06-22 05:52:00,2016,6,2016 - 2019,16.0,
TX1613,167.0,16kV,Pad,NO,B,45,2016-04-07 07:08:00,2016,4,2016 - 2019,16.0,
TX2100,167.0,16kV,Pad,NO,W,980,2016-04-12 08:14:00,2016,4,2016 - 2019,16.0,
TX1233,100.0,16kV,Pole,YES,B,42,2015-08-17 11:43:00,2015,8,2012 - 2015,16.0,
TX1291,250.0,16kV,Building Vault,NO,B,31,2016-01-19 07:44:00,2016,1,2016 - 2019,16.0,
TX1854,100.0,16kV,Submersible,NO,B,40,2015-08-10 08:58:00,2015,8,2012 - 2015,16.0,
TX1296,300.0,27.6/16kV,Pad,NO,RWB,33,2016-01-12 03:24:00,2016,1,2016 - 2019,27.6,16.0
TX1158,150.0,27.6/16kV,Pad,NO,RWB,36,2015-12-02 05:29:00,2015,12,2012 - 2015,27.6,16.0
TX1417,100.0,16kV,Pole,YES,B,31,2015-10-21 04:17:00,2015,10,2012 - 2015,16.0,
TX2219,100.0,16kV,Pole,YES,W,51,2015-10-22 05:30:00,2015,10,2012 - 2015,16.0,
TX2383,100.0,16kV,Pole,YES,B,40,2015-09-29 04:33:00,2015,9,2012 - 2015,16.0,
TX1585,500.0,27.6/16kV,Building Vault,YES,W,17,2016-01-27 08:21:00,2016,1,2016 - 2019,27.6,16.0
TX1771,500.0,27.6/16kV,Building Vault,NO,R,45,2016-01-27 08:21:00,2016,1,2016 - 2019,27.6,16.0
TX1021,100.0,16kV,Pole,NO,B,41,2016-04-26 02:30:00,2016,4,2016 - 2019,16.0,
TX2208,100.0,16kV,Pad,NO,R,24,2016-10-06 02:43:00,2016,10,2016 - 2019,16.0,
TX2452,100.0,16kV,Pole,NO,R,31,2016-10-14 04:54:00,2016,10,2016 - 2019,16.0,
TX1658,100.0,16kV,Pole,NO,B,54,2016-09-29 05:42:00,2016,9,2016 - 2019,16.0,
TX1989,100.0,16kV,Pole,NO,W,44,2016-09-21 08:06:00,2016,9,2016 - 2019,16.0,
TX1254,100.0,16kV,Submersible,NO,W,52,2016-10-03 07:11:00,2016,10,2016 - 2019,16.0,
TX1120,100.0,16kV,Pole,NO,R,39,2016-08-31 11:49:00,2016,8,2016 - 2019,16.0,
TX1377,750.0,27.6/16kV,Pad,NO,RWB,41,2015-07-08 06:24:00,2015,7,2012 - 2015,27.6,16.0
TX2323,100.0,16kV,Pole,NO,RWB,30,2015-07-23 10:07:00,2015,7,2012 - 2015,16.0,
TX1726,100.0,16kV,Pad,NO,B,47,2015-10-21 03:23:00,2015,10,2012 - 2015,16.0,
TX1083,500.0,16kV,Building Vault,NO,W,54,2015-03-02 04:37:00,2015,3,2012 - 2015,16.0,
TX1805,167.0,16kV,Submersible,NO,R,26,2015-12-09 10:47:00,2015,12,2012 - 2015,16.0,
TX1628,50.0,16kV,Submersible,NO,R,60,2017-11-21 06:49:00,2017,11,2016 - 2019,16.0,
TX1859,100.0,16kV,Pad,NO,W,52,2017-08-22 04:53:00,2017,8,2016 - 2019,16.0,
TX1957,167.0,16kV,Pole,NO,B,54,2015-05-11 05:35:00,2015,5,2012 - 2015,16.0,
TX2225,167.0,8kV,Submersible,NO,W,15,2015-06-01 05:24:00,2015,6,2012 - 2015,8.0,
TX2061,100.0,16kV,Pole,NO,R,52,2015-11-09 03:01:00,2015,11,2012 - 2015,16.0,
TX1204,167.0,16kV,Pole,NO,W,22,2015-11-01 04:14:00,2015,11,2012 - 2015,16.0,
TX2204,150.0,27.6/16kV,Pad,NO,RWB,37,2016-09-26 09:28:00,2016,9,2016 - 2019,27.6,16.0
TX1659,100.0,16kV,Pole,NO,R,17,2015-11-01 02:28:00,2015,11,2012 - 2015,16.0,
TX1970,100.0,16kV,Pole,NO,R,44,2016-03-09 08:32:00,2016,3,2016 - 2019,16.0,
TX1239,100.0,16kV,Pole,NO,B,34,2016-05-10 02:04:00,2016,5,2016 - 2019,16.0,
TX1897,100.0,16kV,Pole,NO,W,49,2018-02-14 07:12:00,2018,2,2016 - 2019,16.0,
TX1723,100.0,16kV,Pole,NO,R,18,2018-05-09 07:49:00,2018,5,2016 - 2019,16.0,
TX2476,100.0,2.4kV,Pole,NO,W,37,2013-07-10 11:07:00,2013,7,2012 - 2015,2.4,
TX1483,100.0,16kV,Submersible,NO,W,41,2016-02-04 04:24:00,2016,2,2016 - 2019,16.0,
TX1231,100.0,16kV,Pole,NO,B,26,2017-11-07 02:33:00,2017,11,2016 - 2019,16.0,
TX1054,300.0,27.6/16kV,Submersible,NO,RWB,59,2016-08-08 05:27:00,2016,8,2016 - 2019,27.6,16.0
TX1446,100.0,16kV,Pole,NO,B,30,2015-12-15 09:32:00,2015,12,2012 - 2015,16.0,
TX1058,167.0,16kV,Building Vault,NO,B,40,2017-05-09 07:26:00,2017,5,2016 - 2019,16.0,
TX1961,167.0,16kV,Building Vault,NO,B,40,2015-11-27 16:17:00,2015,11,2012 - 2015,16.0,
TX1425,50.0,16kV,Pole,NO,W,15,2016-09-07 06:26:00,2016,9,2016 - 2019,16.0,
TX1594,167.0,16kV,Pad,NO,W,48,2016-10-31 07:34:00,2016,10,2016 - 2019,16.0,
TX1520,167.0,16kV,Pad,NO,B,22,2016-10-26 07:56:00,2016,10,2016 - 2019,16.0,
TX2188,100.0,2.4kV,Submersible,NO,B,33,2014-09-17 02:24:00,2014,9,2012 - 2015,2.4,
TX2433,50.0,16kV,Pole,NO,B,30,2017-01-10 05:03:00,2017,1,2016 - 2019,16.0,
TX2121,500.0,13.8/8kV,Building Vault,NO,RWB,35,2018-11-28 08:45:00,2018,11,2016 - 2019,13.8,8.0
TX1532,50.0,2.4kV,Building Vault,NO,W,51,2015-11-16 08:33:00,2015,11,2012 - 2015,2.4,
TX1116,100.0,16kV,Pole,NO,R,51,2015-11-17 04:58:00,2015,11,2012 - 2015,16.0,
TX1376,100.0,16kV,Pole,NO,W,52,2016-05-30 01:15:00,2016,5,2016 - 2019,16.0,
TX1812,100.0,2.4kV,Pole,NO,B,35,2019-04-06 05:51:00,2019,4,2016 - 2019,2.4,
TX2108,100.0,16kV,Submersible,NO,R,35,2018-04-05 06:14:00,2018,4,2016 - 2019,16.0,
TX1224,1500.0,27.6/16kV,Pad,NO,RWB,18,2015-12-11 03:58:00,2015,12,2012 - 2015,27.6,16.0
TX1868,1500.0,27.6/16kV,Pad,NO,RWB,21,2016-02-01 11:44:00,2016,2,2016 - 2019,27.6,16.0
TX1683,100.0,16kV,Pole,NO,R,36,2015-12-07 02:27:00,2015,12,2012 - 2015,16.0,
TX1293,100.0,8kV,Pole,NO,B,32,2016-11-24 08:36:00,2016,11,2016 - 2019,8.0,
TX1154,100.0,8kV,Pole,NO,W,36,2016-12-02 08:52:00,2016,12,2016 - 2019,8.0,
TX1421,100.0,8kV,Pole,NO,R,15,2016-04-07 07:16:00,2016,4,2016 - 2019,8.0,
TX2389,100.0,8kV,Pole,NO,W,18,2016-11-22 08:42:00,2016,11,2016 - 2019,8.0,
TX1774,100.0,8kV,Pole,NO,W,49,2017-06-12 08:00:00,2017,6,2016 - 2019,8.0,
TX1591,100.0,8kV,Pole,NO,W,20,2017-06-12 07:59:00,2017,6,2016 - 2019,8.0,
TX1387,50.0,8kV,Building Vault,NO,W,15,2016-11-29 02:19:00,2016,11,2016 - 2019,8.0,
TX1155,50.0,8kV,Building Vault,NO,W,21,2016-11-22 02:25:00,2016,11,2016 - 2019,8.0,
TX1509,100.0,8kV,Submersible,NO,R,42,2016-03-03 08:34:00,2016,3,2016 - 2019,8.0,
TX2453,167.0,16kV,Submersible,NO,R,47,2015-08-23 05:01:00,2015,8,2012 - 2015,16.0,
TX1665,500.0,13.8/8kV,Submersible,NO,RWB,37,2016-01-28 04:47:00,2016,1,2016 - 2019,13.8,8.0
TX1987,100.0,8kV,Pole,NO,R,59,2015-07-28 04:57:00,2015,7,2012 - 2015,8.0,
TX1386,250.0,16kV,Submersible,NO,B,37,2016-01-11 08:24:00,2016,1,2016 - 2019,16.0,
TX1720,100.0,16kV,Building Vault,NO,B,50,2017-12-05 01:33:00,2017,12,2016 - 2019,16.0,
TX1896,100.0,16kV,Building Vault,NO,W,52,2017-12-05 01:33:00,2017,12,2016 - 2019,16.0,
TX2023,333.0,27.6/16kV,Building Vault,NO,R,25,2016-03-12 04:26:00,2016,3,2016 - 2019,27.6,16.0
TX1333,167.0,16kV,Building Vault,NO,B,23,2017-10-04 01:38:00,2017,10,2016 - 2019,16.0,
TX2172,167.0,2.4kV,Pole,NO,R,54,2015-10-07 03:48:00,2015,10,2012 - 2015,2.4,
TX1451,100.0,16kV,Pole,NO,R,47,2016-01-19 06:02:00,2016,1,2016 - 2019,16.0,
TX2478,100.0,16kV,Submersible,NO,W,31,2016-05-02 07:05:00,2016,5,2016 - 2019,16.0,
TX1268,167.0,16kV,Pad,NO,R,50,2016-05-30 09:07:00,2016,5,2016 - 2019,16.0,
TX1185,100.0,16kV,Building Vault,NO,B,28,2021-08-17 02:31:00,2021,8,2020 - 2023,16.0,
TX1533,167.0,8kV,Pole,NO,R,52,2015-07-12 06:19:00,2015,7,2012 - 2015,8.0,
TX2246,100.0,8kV,Submersible,NO,R,27,2015-09-06 01:29:00,2015,9,2012 - 2015,8.0,
TX1586,167.0,2.4kV,Pole,NO,W,24,2016-01-14 09:22:00,2016,1,2016 - 2019,2.4,
TX1194,167.0,16kV,Submersible,NO,R,38,2016-05-02 04:57:00,2016,5,2016 - 2019,16.0,
TX1550,50.0,2.4kV,Building Vault,NO,W,46,2015-11-29 09:36:00,2015,11,2012 - 2015,2.4,
TX2205,50.0,8kV,Submersible,NO,R,41,2016-02-16 07:11:00,2016,2,2016 - 2019,8.0,
TX2438,100.0,16kV,Pole,NO,B,16,2016-02-22 06:48:00,2016,2,2016 - 2019,16.0,
TX1826,100.0,16kV,Pole,NO,B,28,2016-02-22 01:56:00,2016,2,2016 - 2019,16.0,
TX1645,100.0,16kV,Pole,NO,B,42,2016-02-18 06:53:00,2016,2,2016 - 2019,16.0,
TX1714,100.0,16kV,Submersible,NO,W,53,2017-05-02 14:43:00,2017,5,2016 - 2019,16.0,
TX1090,100.0,16kV,Submersible,NO,W,59,2017-03-27 13:16:00,2017,3,2016 - 2019,16.0,
TX1627,100.0,16kV,Pole,NO,R,56,2017-11-01 08:21:00,2017,11,2016 - 2019,16.0,
TX1631,50.0,16kV,Pole,NO,B,20,2017-11-01 08:25:00,2017,11,2016 - 2019,16.0,
TX1926,50.0,16kV,Pole,NO,W,44,2017-11-01 08:24:00,2017,11,2016 - 2019,16.0,
TX2103,100.0,16kV,Submersible,NO,W,60,2017-03-21 13:09:00,2017,3,2016 - 2019,16.0,
TX1059,100.0,16kV,Pole,NO,B,31,2016-04-25 06:20:00,2016,4,2016 - 2019,16.0,
TX2289,100.0,16kV,Pad,NO,W,24,2016-07-22 05:23:00,2016,7,2016 - 2019,16.0,
TX2479,100.0,16kV,Pole,NO,W,26,2016-08-02 04:49:00,2016,8,2016 - 2019,16.0,
TX1853,100.0,16kV,Pole,NO,B,28,2016-06-28 07:02:00,2016,6,2016 - 2019,16.0,
TX1681,100.0,16kV,Pole,NO,B,53,2016-08-08 07:20:00,2016,8,2016 - 2019,16.0,
TX1290,100.0,16kV,Pad,NO,R,19,2016-08-15 05:15:00,2016,8,2016 - 2019,16.0,
TX1776,100.0,16kV,Submersible,NO,W,60,2017-07-27 07:22:00,2017,7,2016 - 2019,16.0,
TX1588,100.0,2.4kV,Pad,NO,W,15,2015-12-07 01:58:00,2015,12,2012 - 2015,2.4,
TX2066,100.0,16kV,Submersible,NO,W,31,2017-07-19 07:44:00,2017,7,2016 - 2019,16.0,
TX1207,100.0,16kV,Submersible,NO,B,23,2017-08-31 07:35:00,2017,8,2016 - 2019,16.0,
TX2211,167.0,16kV,Pad,NO,W,52,2016-05-02 05:30:00,2016,5,2016 - 2019,16.0,
TX1838,100.0,16kV,Pad,NO,B,720,2017-06-16 08:00:00,2017,6,2016 - 2019,16.0,
TX1125,50.0,16kV,Pole,NO,B,42,2017-05-31 02:05:00,2017,5,2016 - 2019,16.0,
TX2318,100.0,16kV,Submersible,NO,W,52,2016-01-26 08:24:00,2016,1,2016 - 2019,16.0,
TX1892,100.0,16kV,Submersible,NO,W,50,2016-01-26 05:11:00,2016,1,2016 - 2019,16.0,
TX1718,100.0,16kV,Submersible,NO,W,49,2017-11-08 07:10:00,2017,11,2016 - 2019,16.0,
TX2026,100.0,16kV,Pole,NO,R,40,2016-12-08 01:24:00,2016,12,2016 - 2019,16.0,
TX1330,100.0,16kV,Pole,NO,R,41,2015-11-28 06:43:00,2015,11,2012 - 2015,16.0,
TX1072,100.0,16kV,Submersible,NO,B,22,2015-12-08 08:55:00,2015,12,2012 - 2015,16.0,
TX1487,750.0,27.6/16kV,Pad,NO,RWB,59,2015-12-18 07:20:00,2015,12,2012 - 2015,27.6,16.0
TX2419,100.0,16kV,Pad,NO,R,26,2017-08-01 14:00:00,2017,8,2016 - 2019,16.0,
TX1228,100.0,16kV,Pole,NO,B,29,2016-10-14 07:32:00,2016,10,2016 - 2019,16.0,
TX1523,100.0,16kV,Building Vault,NO,W,20,2016-09-19 03:01:00,2016,9,2016 - 2019,16.0,
TX1055,300.0,4.16/2.4kV,Pad,NO,RWB,20,2015-08-06 02:03:00,2015,8,2012 - 2015,4.16,2.4
TX1453,100.0,16kV,Pole,NO,B,57,2017-02-14 07:59:00,2017,2,2016 - 2019,16.0,
TX1963,100.0,8kV,Submersible,NO,W,54,2016-04-19 07:33:00,2016,4,2016 - 2019,8.0,
TX1292,100.0,16kV,Pole,NO,W,47,2016-08-22 01:12:00,2016,8,2016 - 2019,16.0,
TX1414,100.0,2.4kV,Submersible,NO,R,33,2016-04-07 06:41:00,2016,4,2016 - 2019,2.4,
TX2388,100.0,16kV,Pole,NO,B,55,2016-06-08 07:51:00,2016,6,2016 - 2019,16.0,
TX1906,100.0,16kV,Pole,NO,W,26,2020-06-22 04:56:00,2020,6,2020 - 2023,16.0,
TX2317,250.0,16kV,Building Vault,NO,B,30,2017-05-24 05:01:00,2017,5,2016 - 2019,16.0,
TX1025,100.0,16kV,Submersible,NO,W,48,2018-04-19 05:56:00,2018,4,2016 - 2019,16.0,
TX1528,100.0,16kV,Pole,NO,W,52,2020-05-05 11:11:00,2020,5,2020 - 2023,16.0,
TX2210,50.0,16kV,Submersible,NO,R,29,2016-05-18 00:34:00,2016,5,2016 - 2019,16.0,
TX1734,150.0,27.6/16kV,Pad,NO,RWB,58,2020-05-20 04:28:00,2020,5,2020 - 2023,27.6,16.0
TX1986,50.0,16kV,Building Vault,NO,W,47,2016-09-19 09:35:00,2016,9,2016 - 2019,16.0,
TX1341,100.0,16kV,Pole,NO,W,36,2020-05-26 02:52:00,2020,5,2020 - 2023,16.0,
TX1990,50.0,16kV,Pole,NO,W,17,2016-04-29 06:58:00,2016,4,2016 - 2019,16.0,
TX1713,100.0,16kV,Pole,NO,W,53,2016-04-08 08:50:00,2016,4,2016 - 2019,16.0,
TX2420,100.0,16kV,Pole,NO,B,22,2016-12-02 01:54:00,2016,12,2016 - 2019,16.0,
TX2105,100.0,16kV,Submersible,NO,W,52,2017-09-28 03:01:00,2017,9,2016 - 2019,16.0,
TX2295,167.0,2.4kV,Pole,NO,W,42,2016-05-25 04:56:00,2016,5,2016 - 2019,2.4,
TX1449,100.0,16kV,Pole,NO,B,35,2016-06-20 02:28:00,2016,6,2016 - 2019,16.0,
TX1538,167.0,8kV,Building Vault,NO,W,59,2020-06-22 10:54:00,2020,6,2020 - 2023,8.0,
TX1537,100.0,8kV,Pad,NO,B,53,2019-05-10 07:45:00,2019,5,2016 - 2019,8.0,
TX2253,100.0,16kV,Submersible,NO,B,18,2017-10-25 06:09:00,2017,10,2016 - 2019,16.0,
TX2386,167.0,16kV,Pad,NO,R,60,2016-06-07 06:40:00,2016,6,2016 - 2019,16.0,
TX1913,100.0,8kV,Building Vault,NO,W,28,2021-05-10 11:09:00,2021,5,2020 - 2023,8.0,
TX1589,750.0,13.8/8kV,Submersible,NO,RWB,49,2016-06-01 08:37:00,2016,6,2016 - 2019,13.8,8.0
TX1027,100.0,16kV,Submersible,NO,R,24,2019-03-12 17:10:00,2019,3,2016 - 2019,16.0,
TX1514,50.0,16kV,Pole,NO,B,45,2017-02-28 18:18:00,2017,2,2016 - 2019,16.0,
TX1996,100.0,16kV,Pole,NO,W,21,2017-06-07 05:57:00,2017,6,2016 - 2019,16.0,
TX1257,100.0,8kV,Pole,NO,R,47,2016-07-26 03:39:00,2016,7,2016 - 2019,8.0,
TX1121,100.0,16kV,Submersible,NO,R,44,2016-02-01 01:50:00,2016,2,2016 - 2019,16.0,
TX2319,100.0,16kV,Submersible,NO,R,38,2016-03-08 08:14:00,2016,3,2016 - 2019,16.0,
TX1893,100.0,2.4kV,Pole,NO,W,34,2016-04-23 08:05:00,2016,4,2016 - 2019,2.4,
TX1721,100.0,16kV,Pole,YES,R,43,2017-01-19 09:19:00,2017,1,2016 - 2019,16.0,
TX1327,100.0,16kV,Pole,YES,W,28,2016-05-16 08:43:00,2016,5,2016 - 2019,16.0,
TX1089,167.0,16kV,Submersible,YES,W,22,2016-03-03 04:37:00,2016,3,2016 - 2019,16.0,
TX1534,100.0,8kV,Building Vault,YES,R,38,2017-11-15 03:03:00,2017,11,2016 - 2019,8.0,
TX2339,300.0,13.8/8kV,Building Vault,YES,RWB,33,2019-12-12 05:10:00,2019,12,2016 - 2019,13.8,8.0
TX1629,167.0,16kV,Building Vault,NO,R,20,2017-12-10 09:13:00,2017,12,2016 - 2019,16.0,
TX2123,50.0,8kV,Building Vault,NO,W,49,2018-06-28 05:43:00,2018,6,2016 - 2019,8.0,
TX1052,50.0,2.4kV,Submersible,NO,R,41,2016-03-09 09:27:00,2016,3,2016 - 2019,2.4,
TX1447,100.0,16kV,Pole,NO,W,20,2016-11-10 07:05:00,2016,11,2016 - 2019,16.0,
TX2290,100.0,16kV,Pole,NO,B,35,2016-12-03 08:28:00,2016,12,2016 - 2019,16.0,
TX2490,100.0,16kV,Submersible,NO,R,32,2018-08-01 01:45:00,2018,8,2016 - 2019,16.0,
TX1856,100.0,16kV,Submersible,NO,R,19,2016-02-02 11:23:00,2016,2,2016 - 2019,16.0,
TX1693,100.0,16kV,Submersible,YES,R,50,2018-08-01 01:42:00,2018,8,2016 - 2019,16.0,
TX1960,100.0,16kV,Pole,YES,B,27,2016-10-25 04:20:00,2016,10,2016 - 2019,16.0,
TX2257,500.0,27.6/16kV,Pad,YES,RWB,23,2017-05-18 09:09:00,2017,5,2016 - 2019,27.6,16.0
TX1590,1500.0,13.8kV (delta),Submersible,YES,RWB,28,2016-02-29 04:58:00,2016,2,2016 - 2019,13.8,
TX1518,50.0,2.4kV,Building Vault,NO,B,38,2016-12-07 06:05:00,2016,12,2016 - 2019,2.4,
TX2189,100.0,16kV,Submersible,NO,R,54,2016-07-18 01:43:00,2016,7,2016 - 2019,16.0,
TX1361,100.0,16kV,Submersible,NO,B,16,2022-02-14 07:24:00,2022,2,2020 - 2023,16.0,
TX1168,167.0,8kV,Pole,NO,W,42,2016-10-05 09:57:00,2016,10,2016 - 2019,8.0,
TX1389,100.0,16kV,Pole,NO,B,60,2018-04-01 07:48:00,2018,4,2016 - 2019,16.0,
TX2025,100.0,8kV,Pole,NO,W,47,2016-07-26 14:50:00,2016,7,2016 - 2019,8.0,
TX1329,100.0,2.4kV,Pole,NO,W,41,2016-08-23 09:53:00,2016,8,2016 - 2019,2.4,
TX1229,100.0,16kV,Pole,NO,R,33,2016-10-25 05:44:00,2016,10,2016 - 2019,16.0,
TX1060,100.0,16kV,Pole,NO,W,45,2017-01-25 08:57:00,2017,1,2016 - 2019,16.0,
TX2288,100.0,16kV,Pole,NO,B,23,2016-06-16 04:23:00,2016,6,2016 - 2019,16.0,
TX1688,50.0,16kV,Submersible,NO,B,34,2016-06-30 14:49:00,2016,6,2016 - 2019,16.0,
TX1959,750.0,27.6/16kV,Pad,NO,RWB,16,2016-11-01 06:38:00,2016,11,2016 - 2019,27.6,16.0
TX1151,100.0,16kV,Submersible,NO,R,18,2016-09-08 09:27:00,2016,9,2016 - 2019,16.0,
TX1424,100.0,16kV,Submersible,NO,W,49,2016-11-11 04:57:00,2016,11,2016 - 2019,16.0,
TX2252,50.0,8kV,Submersible,NO,B,29,2016-10-24 06:16:00,2016,10,2016 - 2019,8.0,
TX1775,100.0,16kV,Pole,NO,W,60,2016-10-20 01:25:00,2016,10,2016 - 2019,16.0,
TX2064,167.0,16kV,Submersible,NO,B,22,2016-07-28 05:35:00,2016,7,2016 - 2019,16.0,
TX1420,50.0,16kV,Pole,NO,W,34,2017-03-02 12:18:00,2017,3,2016 - 2019,16.0,
TX1513,100.0,16kV,Pole,NO,B,29,2017-03-31 13:36:00,2017,3,2016 - 2019,16.0,
TX2342,100.0,8kV,Pole,NO,R,54,2017-04-20 03:11:00,2017,4,2016 - 2019,8.0,
TX1837,50.0,16kV,Pole,NO,R,45,2017-03-03 11:25:00,2017,3,2016 - 2019,16.0,
TX2128,100.0,8kV,Pole,NO,B,29,2019-12-12 08:58:00,2019,12,2016 - 2019,8.0,
TX1393,300.0,13.8/8kV,Pad,NO,RWB,54,2018-11-05 12:12:00,2018,11,2016 - 2019,13.8,8.0
TX2326,50.0,16kV,Submersible,NO,R,24,2016-08-24 09:11:00,2016,8,2016 - 2019,16.0,
TX1894,100.0,16kV,Submersible,NO,W,21,2015-10-18 06:55:00,2015,10,2012 - 2015,16.0,
TX1716,100.0,16kV,Submersible,NO,R,35,2016-08-24 08:48:00,2016,8,2016 - 2019,16.0,
TX2027,50.0,8kV,Submersible,NO,B,43,2016-10-18 07:19:00,2016,10,2016 - 2019,8.0,
TX1331,50.0,2.4kV,Pole,NO,B,33,2017-11-01 08:38:00,2017,11,2016 - 2019,2.4,
TX1087,100.0,16kV,Submersible,NO,B,18,2016-08-24 03:30:00,2016,8,2016 - 2019,16.0,
TX1485,500.0,8kV,Submersible,NO,W,33,2016-06-02 06:51:00,2016,6,2016 - 2019,8.0,
TX2174,100.0,16kV,Pad,NO,B,39,2016-12-16 06:15:00,2016,12,2016 - 2019,16.0,
TX1806,2000.0,13.8kV (delta),Submersible,NO,RWB,24,2016-05-15 03:14:00,2016,5,2016 - 2019,13.8,
TX2102,300.0,27.6/16kV,Pad,NO,RWB,15,2016-09-12 05:39:00,2016,9,2016 - 2019,27.6,16.0
TX1226,50.0,8kV,Submersible,NO,R,21,2016-11-09 06:03:00,2016,11,2016 - 2019,8.0,
TX1056,300.0,27.6/16kV,Pad,NO,RWB,18,2017-05-04 03:53:00,2017,5,2016 - 2019,27.6,16.0
TX1531,167.0,2.4kV,Pole,NO,B,48,2016-04-06 08:36:00,2016,4,2016 - 2019,2.4,
TX2298,167.0,16kV,Submersible,NO,R,17,2016-09-06 05:24:00,2016,9,2016 - 2019,16.0,
TX2485,100.0,2.4kV,Submersible,NO,R,23,2016-11-03 09:24:00,2016,11,2016 - 2019,2.4,
TX1860,100.0,2.4kV,Submersible,NO,B,23,2016-10-12 00:51:00,2016,10,2016 - 2019,2.4,
TX1689,100.0,2.4kV,Submersible,NO,W,32,2016-10-12 00:45:00,2016,10,2016 - 2019,2.4,
TX1962,50.0,2.4kV,Submersible,NO,B,21,2016-10-13 03:21:00,2016,10,2016 - 2019,2.4,
TX1294,50.0,2.4kV,Submersible,NO,W,53,2016-10-31 04:34:00,2016,10,2016 - 2019,2.4,
TX1152,100.0,2.4kV,Pole,NO,R,40,2017-03-10 20:14:00,2017,3,2016 - 2019,2.4,
TX2250,50.0,16kV,Submersible,NO,R,29,2016-11-01 07:01:00,2016,11,2016 - 2019,16.0,
TX1772,100.0,8kV,Pole,NO,B,37,2016-08-20 14:58:00,2016,8,2016 - 2019,8.0,
TX2387,50.0,16kV,Submersible,NO,W,29,2016-08-18 02:41:00,2016,8,2016 - 2019,16.0,
TX2214,100.0,8kV,Submersible,NO,W,31,2016-10-25 04:42:00,2016,10,2016 - 2019,8.0,
TX1638,50.0,2.4kV,Submersible,NO,R,30,2015-10-29 05:31:00,2015,10,2012 - 2015,2.4,
TX1991,50.0,16kV,Submersible,NO,R,34,2017-01-06 06:07:00,2017,1,2016 - 2019,16.0,
TX1258,50.0,16kV,Submersible,NO,R,25,2017-01-12 08:16:00,2017,1,2016 - 2019,16.0,
TX1122,50.0,16kV,Submersible,NO,W,51,2017-01-20 08:31:00,2017,1,2016 - 2019,16.0,
TX1712,100.0,8kV,Pole,NO,R,48,2016-09-19 16:41:00,2016,9,2016 - 2019,8.0,
TX1416,100.0,16kV,Submersible,NO,W,38,2016-09-27 05:58:00,2016,9,2016 - 2019,16.0,
TX2255,100.0,16kV,Submersible,NO,B,25,2016-08-31 04:58:00,2016,8,2016 - 2019,16.0,
TX2392,167.0,16kV,Submersible,NO,W,28,2016-09-06 05:19:00,2016,9,2016 - 2019,16.0,
TX2177,50.0,16kV,Submersible,NO,R,32,2016-11-09 06:28:00,2016,11,2016 - 2019,16.0,
TX2421,50.0,16kV,Submersible,NO,W,38,2016-11-14 04:34:00,2016,11,2016 - 2019,16.0,
TX1808,100.0,16kV,Submersible,NO,B,37,2018-03-19 01:44:00,2018,3,2016 - 2019,16.0,
TX1452,167.0,16kV,Submersible,NO,R,48,2016-11-18 04:11:00,2016,11,2016 - 2019,16.0,
TX2291,50.0,8kV,Submersible,NO,B,29,2017-01-26 08:19:00,2017,1,2016 - 2019,8.0,
TX1777,100.0,8kV,Submersible,NO,R,58,2016-01-11 08:02:00,2016,1,2016 - 2019,8.0,
TX1592,50.0,8kV,Submersible,NO,R,27,2017-01-11 08:03:00,2017,1,2016 - 2019,8.0,
TX1088,167.0,16kV,Submersible,NO,W,39,2016-11-21 05:25:00,2016,11,2016 - 2019,16.0,
TX2458,50.0,16kV,Submersible,NO,W,53,2018-01-23 03:35:00,2018,1,2016 - 2019,16.0,
TX1662,100.0,16kV,Submersible,NO,W,55,2017-11-21 03:28:00,2017,11,2016 - 2019,16.0,
TX1359,500.0,16kV,Building Vault,NO,W,34,2016-09-09 02:57:00,2016,9,2016 - 2019,16.0,
TX1484,100.0,8kV,Pole,NO,R,43,2016-11-07 03:30:00,2016,11,2016 - 2019,8.0,
TX1448,100.0,16kV,Pole,YES,R,42,2016-12-02 14:14:00,2016,12,2016 - 2019,16.0,
TX1351,100.0,16kV,Submersible,YES,B,45,2016-08-22 05:18:00,2016,8,2016 - 2019,16.0,
TX1171,167.0,16kV,Submersible,NO,W,15,2016-08-17 04:17:00,2016,8,2016 - 2019,16.0,
TX1208,100.0,2.4kV,Submersible,NO,R,15,2016-12-07 15:09:00,2016,12,2016 - 2019,2.4,
